fecha_factura	id_b2b	municipio	zona	categoria_b2b_macro	categoria_b2b	subcategoria_b2b	producto	valor_total	alineación con portafolio estratégico b2b
2008-02-11	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_2	cat_b2b_2	sub_b2b_13	Producto_597	334.51824799999997	-0.0007102477628305647
2008-02-11	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_6	cat_b2b_12	sub_b2b_19	Producto_1273	2517.344768	0.00017807578195502857
2008-02-11	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_6	cat_b2b_31	sub_b2b_52	Producto_696	1215.017234	0.00023946247450840682
2008-02-11	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_6	cat_b2b_31	sub_b2b_52	Producto_1731	1325.8465919999999	0.00021438923395445135
2008-02-11	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_4	cat_b2b_10	sub_b2b_48	Producto_777	497.00217399999997	0.00037050342519427286
2008-02-11	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_19	sub_b2b_30	Producto_1726	310.778326	0.00029028718459600685
2008-02-11	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_7	sub_b2b_54	Producto_1133	72.847652	0.0005201142091443112
2008-02-11	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_26	Producto_1129	8128.225095999999	0.00025280754802856406
2008-02-11	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_26	Producto_79	9144.253725999999	0.0003293873163418388
2008-02-11	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_11	Producto_1732	12942.049646	8.548634518659456e-05
2008-02-11	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_1	Producto_1	2372.5644719999996	0.0001234291645264087
2008-02-11	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_1	Producto_138	4461.399555999999	0.0002605459674421503
2008-02-11	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_25	Producto_341	2372.5644719999996	0.00014160688406700543
2008-02-11	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_25	Producto_719	9793.316819999998	0.0002822169572820988
2008-02-11	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_12	Producto_1492	2178.367828	0.00026511371757001543
2008-02-11	B2B_05	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_4	cat_b2b_32	sub_b2b_53	Producto_241	41.760057999999994	0.00037927768989209736
2008-02-13	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_5	cat_b2b_11	sub_b2b_47	Producto_857	367.48811599999993	0.0003296566677220114
2008-02-13	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_5	cat_b2b_29	sub_b2b_104	Producto_871	346.01007799999996	0.0002541860009175802
2008-02-13	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_6	cat_b2b_12	sub_b2b_19	Producto_1263	2517.344768	0.0001687697313997794
2008-02-13	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_26	Producto_1496	9362.925847999999	0.00019439662640634853
2008-02-13	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_1	Producto_368	4549.455271999999	0.00012130953790724509
2008-02-13	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_1	Producto_1396	4549.454285999999	9.990639635322626e-05
2008-02-13	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_25	Producto_1733	4745.128943999999	6.576632123318755e-05
2008-02-13	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_25	Producto_341	4745.128943999999	0.0001416070199629964
2008-02-13	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_12	Producto_50	2291.033118	0.00011580200665959993
2008-02-13	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_22	cat_b2b_14	sub_b2b_23	Producto_1387	52.68888199999999	0.00019859756348597414
2008-02-13	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_12	cat_b2b_14	sub_b2b_23	Producto_1091	219.157234	0.0002682333028897417
2008-02-13	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_8	cat_b2b_14	sub_b2b_23	Producto_179	2787.181416	0.00020683083506323145
2008-02-13	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_8	cat_b2b_14	sub_b2b_23	Producto_912	353.297604	0.00019045568412063158
2008-02-13	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_8	cat_b2b_14	sub_b2b_23	Producto_65	226.601534	0.0001852391490694851
2008-02-13	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_14	cat_b2b_14	sub_b2b_23	Producto_764	300.86310999999995	0.00023121209956248871
2008-02-13	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_14	cat_b2b_14	sub_b2b_23	Producto_904	258.354678	0.00019959226480118156
2008-02-13	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_14	cat_b2b_14	sub_b2b_23	Producto_828	594.0896499999999	0.00021299543421434794
2008-02-14	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_5	cat_b2b_29	sub_b2b_104	Producto_957	346.01007799999996	0.0003557944278374458
2008-02-14	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_2	cat_b2b_3	sub_b2b_3	Producto_40	356.70028999999994	0.0002016478155708816
2008-02-14	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_2	cat_b2b_3	sub_b2b_3	Producto_25	424.39411999999993	0.0001201851493889689
2008-02-14	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_2	cat_b2b_4	sub_b2b_3	Producto_845	218.42857999999998	0.00033945531530718185
2008-02-15	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_5	cat_b2b_11	sub_b2b_47	Producto_765	704.3520579999999	0.0003117223641532967
2008-02-15	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_5	cat_b2b_40	sub_b2b_119	Producto_1712	497.98817399999996	0.00035798238225633045
2008-02-15	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_5	cat_b2b_28	sub_b2b_44	Producto_816	390.19569599999994	0.00043142059858087206
2008-02-15	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_5	cat_b2b_33	sub_b2b_57	Producto_877	893.3652999999999	0.0002867595651454114
2008-02-15	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_5	cat_b2b_33	sub_b2b_12	Producto_314	356.45181799999995	0.00034026676772342903
2008-02-15	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_6	sub_b2b_69	Producto_401	187.38437	0.0004660332868531137
2008-02-15	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_7	sub_b2b_33	Producto_191	2543.854364	0.00023681832142494457
2008-02-15	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_22	Producto_1197	5177.284855999999	0.0001769155545178293
2008-02-15	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_26	Producto_1734	4681.4629239999995	0.00018844732003435598
2008-02-15	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_8	cat_b2b_14	sub_b2b_23	Producto_1015	325.80792399999996	0.0002519323253660337
2008-02-15	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_14	cat_b2b_14	sub_b2b_23	Producto_809	657.724118	0.00019279805055894269
2008-02-15	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_14	cat_b2b_14	sub_b2b_23	Producto_764	150.431062	0.00023121285730203777
2008-02-15	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_14	cat_b2b_14	sub_b2b_23	Producto_591	99.269494	0.0001838402646033433
2008-02-15	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_9	cat_b2b_15	sub_b2b_23	Producto_55	548.6981539999999	0.0003645502139305539
2008-02-15	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_9	cat_b2b_15	sub_b2b_23	Producto_56	589.02654	0.00038033243609702204
2008-02-15	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_10	cat_b2b_17	sub_b2b_24	Producto_824	3059.3696739999996	0.0003003010143389425
2008-02-15	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_10	cat_b2b_17	sub_b2b_23	Producto_377	6746.172559999999	0.0003119419490906115
2008-02-15	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_10	cat_b2b_16	sub_b2b_23	Producto_61	2881.2546899999998	0.000414635863477935
2008-02-16	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_4	cat_b2b_32	sub_b2b_116	Producto_1401	670.3350579999999	0.00035847141661506234
2008-02-16	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_5	sub_b2b_5	Producto_289	32.654348	0.000504096201461441
2008-02-16	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_5	sub_b2b_5	Producto_852	32.654348	0.0005087763753849869
2008-02-16	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_22	Producto_1197	5177.284855999999	0.0001769155545178293
2008-02-16	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_1	Producto_1163	15990.022145999998	0.00020751414131080838
2008-02-16	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_1	Producto_1396	2274.7276359999996	9.990637470058855e-05
2008-02-16	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_1	Producto_1735	10391.097068	0.0002852553204693054
2008-02-16	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_45	Producto_901	5011.2010439999995	0.00011484428357410758
2008-02-16	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_25	Producto_1733	2372.5644719999996	6.576632123318755e-05
2008-02-16	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_25	Producto_341	2372.5644719999996	0.00014160688406700543
2008-02-16	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_12	cat_b2b_14	sub_b2b_23	Producto_962	155.77616799999998	0.00012575139884041825
2008-02-17	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_5	sub_b2b_49	Producto_1403	398.00382999999994	0.00042696687022333423
2008-02-17	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_6	sub_b2b_6	Producto_218	86.37655799999999	0.0004371720831478374
2008-02-17	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_26	Producto_281	5080.141178	0.00032230628811788503
2008-02-17	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_1	Producto_1317	2239.2553	0.000241164317826556
2008-02-18	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_6	cat_b2b_31	sub_b2b_52	Producto_383	509.27294399999994	0.0003205423539798336
2008-02-18	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_19	sub_b2b_30	Producto_99	1049.9332259999999	0.0002883821359245183
2008-02-18	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_19	sub_b2b_30	Producto_100	1794.590006	0.00028572720294977504
2008-02-18	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_6	sub_b2b_67	Producto_562	315.453938	0.000380574839106938
2008-02-18	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_7	sub_b2b_33	Producto_279	1594.809644	0.00030548875207579316
2008-02-18	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_7	sub_b2b_33	Producto_352	1796.0118179999997	0.0002734210329544724
2008-02-18	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_26	Producto_281	4064.1125479999996	0.0003223061289945359
2008-02-18	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_1	Producto_48	2356.258004	0.00012590733033325326
2008-02-18	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_1	Producto_138	4461.399555999999	0.0002605459674421503
2008-02-18	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_12	Producto_14	6364.099531999999	0.00012694301368572624
2008-02-18	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_12	Producto_233	5027.236362	0.00030307269206531883
2008-02-20	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_6	cat_b2b_31	sub_b2b_52	Producto_697	1215.017234	0.00023967423508990327
2008-02-20	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_6	cat_b2b_31	sub_b2b_52	Producto_846	1411.294338	0.00029086816694647575
2008-02-20	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_4	cat_b2b_32	sub_b2b_106	Producto_1517	105.212116	0.00030427983431109777
2008-02-20	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_5	sub_b2b_5	Producto_1721	226.94564799999998	0.00043545634493065937
2008-02-20	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_19	sub_b2b_42	Producto_1025	2340.3341039999996	0.00021149654696481747
2008-02-20	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_19	sub_b2b_30	Producto_1495	2908.3440539999997	0.0003119662473950202
2008-02-20	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_19	sub_b2b_30	Producto_1541	1454.1725199999998	0.00031128124245670657
2008-02-20	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_7	sub_b2b_29	Producto_439	2167.9655279999997	0.00024135127900059487
2008-02-20	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_7	sub_b2b_33	Producto_191	2543.854364	0.00023681832142494457
2008-02-20	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_1	Producto_1092	5330.007382	0.00015625976087775705
2008-02-20	B2B_05	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_2	cat_b2b_9	sub_b2b_83	Producto_1405	214.40569999999997	0.00024095290871464705
2008-02-20	B2B_05	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_2	cat_b2b_3	sub_b2b_14	Producto_1192	326.697296	9.729388898278484e-05
2008-02-20	B2B_05	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_2	cat_b2b_4	sub_b2b_4	Producto_1156	224.80799999999996	0.0003392567631578947
2008-02-20	B2B_05	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_2	cat_b2b_36	sub_b2b_66	Producto_1406	176.78388399999997	0.0003032684529320557
2008-02-20	B2B_05	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_4	cat_b2b_32	sub_b2b_116	Producto_1353	136.416058	0.0003346412582307575
2008-02-20	B2B_05	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_4	cat_b2b_32	sub_b2b_106	Producto_1195	124.49728999999999	0.00040431821961747115
2008-02-20	B2B_05	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_4	cat_b2b_32	sub_b2b_106	Producto_1201	160.31176799999997	0.0003321004502177282
2008-02-20	B2B_05	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_4	cat_b2b_32	sub_b2b_106	Producto_1193	81.954348	0.00044714942611708653
2008-02-20	B2B_05	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_4	cat_b2b_32	sub_b2b_106	Producto_1736	40.019768	2.0528136394993594e-05
2008-02-20	B2B_05	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_4	cat_b2b_27	sub_b2b_97	Producto_1357	86.73841999999999	0.0002547529612367853
2008-02-20	B2B_05	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_4	cat_b2b_34	sub_b2b_59	Producto_849	220.17971599999998	0.0002903207526891351
2008-02-20	B2B_05	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_4	cat_b2b_34	sub_b2b_77	Producto_1056	88.74	0.0001176546
2008-02-21	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_1	Producto_1092	5330.007382	0.00015625976087775705
2008-02-21	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_43	Producto_1196	2125.74205	5.0428612312580446e-05
2008-02-21	B2B_05	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_2	cat_b2b_35	sub_b2b_64	Producto_1707	50.344173999999995	0.00021245809749505473
2008-02-21	B2B_05	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_2	cat_b2b_4	sub_b2b_15	Producto_26	255.95376799999997	0.0002570872921706704
2008-02-21	B2B_05	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_4	cat_b2b_32	sub_b2b_53	Producto_1737	35.321478	0.0004651372581860815
2008-02-22	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_2	cat_b2b_2	sub_b2b_56	Producto_1738	35.073006	0.00044572606898878297
2008-02-22	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_6	sub_b2b_55	Producto_563	414.02041399999996	0.0005115089628696425
2008-02-22	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_23	sub_b2b_38	Producto_900	939.9577439999999	0.0004303223735555499
2008-02-22	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_23	sub_b2b_38	Producto_483	1874.22824	0.0004360379611119294
2008-02-22	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_7	sub_b2b_29	Producto_190	3064.5215239999998	0.0003272796513809051
2008-02-22	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_7	sub_b2b_33	Producto_352	2155.21359	0.00027342086864624865
2008-02-22	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_12	Producto_1287	2246.0192599999996	0.00027415138174905943
2008-02-22	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_19	cat_b2b_14	sub_b2b_24	Producto_1739	358.68905199999995	5.222371090378304e-05
2008-02-22	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_19	cat_b2b_14	sub_b2b_24	Producto_1740	303.43163999999996	-0.0003650533047377657
2008-02-22	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_19	cat_b2b_14	sub_b2b_24	Producto_1741	297.22674199999994	0.00013445913875407615
2008-02-23	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_5	cat_b2b_40	sub_b2b_119	Producto_1283	234.89970999999997	0.00032732805003462965
2008-02-23	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_2	cat_b2b_3	sub_b2b_14	Producto_172	339.821942	0.00018301153354011493
2008-02-23	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_2	cat_b2b_22	sub_b2b_37	Producto_1450	310.08122399999996	0.00040889453199526845
2008-02-23	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_6	cat_b2b_31	sub_b2b_52	Producto_696	911.2631719999999	0.000239463117370445
2008-02-23	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_6	cat_b2b_31	sub_b2b_52	Producto_697	911.2631719999999	0.00023967470098528243
2008-02-23	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_6	cat_b2b_31	sub_b2b_52	Producto_846	1411.294338	0.00029086816694647575
2008-02-23	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_6	cat_b2b_31	sub_b2b_52	Producto_1032	763.909416	0.0003525418893174109
2008-02-23	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_6	cat_b2b_31	sub_b2b_52	Producto_753	848.3139739999999	0.0003950518516107811
2008-02-23	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_4	cat_b2b_32	sub_b2b_109	Producto_1048	397.068116	0.00046183372485138034
2008-02-23	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_19	sub_b2b_42	Producto_1479	4977.677043999999	0.0003033896386822318
2008-02-23	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_19	sub_b2b_30	Producto_224	1049.9332259999999	0.000277437516023519
2008-02-23	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_22	Producto_1186	4386.553282	0.00030519633468252484
2008-02-23	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_22	Producto_45	11400.478086	0.00035407889018418485
2008-02-23	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_1	Producto_1092	5330.007382	0.00015625976087775705
2008-02-23	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_43	Producto_999	2371.9659699999997	0.00013729447694900952
2008-02-23	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_9	cat_b2b_15	sub_b2b_24	Producto_67	2846.2428159999995	0.0003199415316546204
2008-02-23	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_9	cat_b2b_15	sub_b2b_23	Producto_55	1755.8323179999998	0.0003645497744506147
2008-02-23	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_9	cat_b2b_15	sub_b2b_23	Producto_69	768.1758379999999	0.00037542736011439084
2008-02-23	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_9	cat_b2b_15	sub_b2b_23	Producto_56	2280.0993639999997	0.0003803319310833332
2008-02-23	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_9	cat_b2b_15	sub_b2b_23	Producto_72	1093.515412	0.0002690550817732782
2008-02-23	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_15	cat_b2b_15	sub_b2b_23	Producto_883	163.63951799999998	0.0004565898302633719
2008-02-23	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_10	cat_b2b_17	sub_b2b_23	Producto_884	5337.8815779999995	0.0003947205717818568
2008-02-23	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_10	cat_b2b_24	sub_b2b_23	Producto_143	2027.9407099999999	0.0003933110118707563
2008-02-23	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_10	cat_b2b_16	sub_b2b_23	Producto_61	2881.2546899999998	0.000414635863477935
2008-02-23	B2B_05	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_2	cat_b2b_22	sub_b2b_37	Producto_125	366.57310799999993	0.0004115729386892177
2008-02-24	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_22	Producto_45	11400.478086	0.00035407889018418485
2008-02-24	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_22	Producto_504	6840.286259999999	0.00032889353721345576
2008-02-24	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_45	Producto_901	2505.6005219999997	0.00011484428357410758
2008-02-24	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_25	Producto_341	2372.5644719999996	0.00014160688406700543
2008-02-24	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_12	cat_b2b_14	sub_b2b_23	Producto_141	236.97425399999997	0.00024629186274387427
2008-02-24	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_7	cat_b2b_14	sub_b2b_23	Producto_1332	56.507659999999994	0.00011399068225440584
2008-02-24	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_7	cat_b2b_14	sub_b2b_23	Producto_51	123.704546	0.00013269119487330724
2008-02-24	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_8	cat_b2b_14	sub_b2b_23	Producto_894	329.88010399999996	0.00018344855991678723
2008-02-24	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_8	cat_b2b_14	sub_b2b_23	Producto_1742	233.79243199999996	0.00013531681230810757
2008-02-24	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_8	cat_b2b_14	sub_b2b_23	Producto_362	1449.5895919999998	0.0002518597429416422
2008-02-24	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_11	cat_b2b_14	sub_b2b_23	Producto_913	78.79224599999999	0.0003433395652663588
2008-02-24	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_10	cat_b2b_24	sub_b2b_23	Producto_143	1091.9683779999998	0.0003933113114270054
2008-02-27	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_5	cat_b2b_11	sub_b2b_17	Producto_529	545.1998259999999	0.00036833590925614126
2008-02-27	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_5	cat_b2b_11	sub_b2b_17	Producto_159	425.255884	0.00036883504987317235
2008-02-27	B2B_03	FUSAGASUGA	CUNDINAMARCA	cat_b2b_macro_5	cat_b2b_11	sub_b2b_17	Producto_620	545.1998259999999	0.0003849017345431067
